timestamp,priceChangePercent,volumeRatio
2013-02-08,0.650932,0.745230
2013-02-11,1.131788,1.014915
2013-02-12,-0.639485,0.699645
2013-02-13,-0.482724,2.164418
2013-02-14,2.910278,2.101751
2013-02-15,0.000000,1.641995
2013-02-19,-1.335430,0.953725
2013-02-20,-1.433121,1.562214
2013-02-21,-0.726984,1.217680
2013-02-22,1.871453,0.763852
2013-02-25,-1.757161,1.333593
2013-02-26,1.186021,0.983336
2013-02-27,1.859390,0.955841
2013-02-28,0.476212,1.174746
2013-03-01,0.394922,0.750844
2013-03-04,-0.393368,0.687353
2013-03-05,1.105813,0.707165
2013-03-06,-0.078149,0.671725
2013-03-07,-0.234529,0.618151
2013-03-08,0.470180,0.494405
2013-03-11,-0.936030,0.613195
2013-03-12,0.314975,0.636406
2013-03-13,0.000000,1.004667
2013-03-14,0.078507,0.775943
2013-03-15,-0.862723,0.756439
2013-03-18,-0.712027,0.671852
2013-03-19,-0.637489,0.841897
2013-03-20,1.202900,0.814155
2013-03-21,-1.584816,0.848191
2013-03-22,0.483134,0.599716
2013-03-25,-0.560933,0.950931
2013-03-26,0.725275,0.634244
2013-03-27,1.199941,0.720399
2013-03-28,1.422959,1.018918
2013-04-01,-3.273604,1.339122
2013-04-02,-1.047517,1.114493
2013-04-03,-1.221490,1.056565
2013-04-04,0.989295,0.883325
2013-04-05,1.714289,1.664781
2013-04-08,-0.240802,0.952327
2013-04-09,1.608990,1.096714
2013-04-10,1.583562,1.095777
2013-04-11,-0.467685,2.732078
2013-04-12,2.505896,2.033513
2013-04-15,-2.062667,1.080679
2013-04-16,1.092083,1.166223
2013-04-17,-1.311757,1.298146
2013-04-18,-1.954630,0.959775
2013-04-19,0.239214,0.717197
2013-04-22,0.159147,0.583690
2013-04-23,2.621112,0.894574
2013-04-24,3.405586,1.318494
2013-04-25,0.823304,0.805866
2013-04-26,-0.445407,0.731747
2013-04-29,1.193183,0.610232
2013-04-30,1.473820,0.638576
2013-05-01,-0.871471,0.796377
2013-05-02,1.172129,0.755805
2013-05-03,0.434487,0.684305
2013-05-06,-0.288387,0.521212
2013-05-07,-1.301512,1.089970
2013-05-08,1.831462,0.805951
2013-05-09,0.071992,1.375981
2013-05-10,4.529087,2.197879
2013-05-13,-2.063243,0.731234
2013-05-14,1.474695,1.166549
2013-05-15,1.730128,0.805967
2013-05-16,-0.476220,0.816700
2013-05-17,1.640442,0.837066
2013-05-20,-0.201749,0.633177
2013-05-21,1.049817,0.959556
2013-05-22,-3.485273,1.291735
2013-05-23,1.597215,1.070051
2013-05-24,-0.615167,0.765415
2013-05-28,-0.068774,0.758802
2013-05-29,-0.619418,0.909085
2013-05-30,1.315790,0.765874
2013-05-31,-1.093623,1.566609
2013-06-03,-0.138231,1.165551
2013-06-04,0.138422,0.935219
2013-06-05,-2.142377,1.172452
2013-06-06,0.635612,0.859014
2013-06-07,1.403489,0.691006
2013-06-10,-0.069211,0.585613
2013-06-11,-1.869774,0.844482
2013-06-12,-0.846873,0.889969
2013-06-13,2.277574,0.686477
2013-06-14,-0.139211,0.693518
2013-06-17,0.975646,0.758364
2013-06-18,-0.621128,1.458037
2013-06-19,3.055537,3.347792
2013-06-20,-2.695407,1.626790
2013-06-21,-0.138500,1.813319
2013-06-24,-2.080424,1.416876
2013-06-25,0.708260,1.076725
2013-06-26,-0.562645,1.336843
2013-06-27,-0.919371,1.812116
2013-06-28,0.214127,0.914109
2013-07-01,0.427357,0.429282
2013-07-02,-0.070902,0.566564
2013-07-03,0.283845,0.313945
2013-07-05,0.778519,0.428534
2013-07-08,-0.491569,0.619365
2013-07-09,0.493997,0.372438
2013-07-10,1.334261,0.497317
2013-07-11,1.385982,0.578199
2013-07-12,0.068377,0.526226
2013-07-15,-0.204921,0.490863
2013-07-16,0.547556,0.398017
2013-07-17,-0.544574,0.411356
2013-07-18,-0.410658,0.888422
2013-07-19,-2.130597,1.384827
2013-07-22,-0.070223,0.860992
2013-07-23,-0.140553,0.774863
2013-07-24,0.000000,0.941861
2013-07-25,0.351873,0.830039
2013-07-26,-0.420782,0.822810
2013-07-29,-0.211244,0.726037
2013-07-30,1.693683,1.133744
2013-07-31,0.208192,1.135053
2013-08-01,1.385067,1.163149
2013-08-02,0.819668,0.853650
2013-08-05,0.474242,0.750314
2013-08-06,-1.483466,0.850346
2013-08-07,-0.068427,0.995716
2013-08-08,0.684913,1.398294
2013-08-09,-1.428577,3.588719
2013-08-12,-0.828162,0.897408
2013-08-13,0.347938,0.681335
2013-08-14,4.230257,2.841535
2013-08-15,0.665361,2.228630
2013-08-16,0.396527,1.921900
2013-08-19,-1.579970,1.115665
2013-08-20,0.504218,0.654724
2013-08-21,-0.468255,0.732470
2013-08-22,0.537605,0.362475
2013-08-23,0.000000,0.699913
2013-08-26,0.200577,0.854883
2013-08-27,-1.267564,0.776919
2013-08-28,0.000000,0.891309
2013-08-29,-0.202668,0.766976
2013-08-30,-0.135407,1.050144
2013-09-03,0.067774,0.772560
2013-09-04,0.948558,0.594649
2013-09-05,0.268433,0.467361
2013-09-06,-0.401606,0.611592
2013-09-09,1.680117,0.675429
2013-09-10,2.114990,0.880377
2013-09-11,1.682844,1.187705
2013-09-12,-0.063648,0.884477
2013-09-13,0.636945,0.503370
2013-09-16,0.063286,0.800573
2013-09-17,0.316285,0.630061
2013-09-18,0.882720,1.046041
2013-09-19,-0.437510,0.881845
2013-09-20,-0.878849,1.388786
2013-09-23,-0.949976,1.013178
2013-09-24,0.383631,0.853952
2013-09-25,0.127394,0.878173
2013-09-26,-0.318079,0.565226
2013-09-27,-0.574370,0.596267
2013-09-30,-0.128310,0.911773
2013-10-01,-0.064286,0.941822
2013-10-02,-0.064320,0.680505
2013-10-03,-1.029587,1.857724
2013-10-04,1.365384,0.992045
2013-10-07,0.000000,0.682056
2013-10-08,-0.833854,1.184871
2013-10-09,-1.552376,1.124664
2013-10-10,1.116947,0.934036
2013-10-11,-0.844690,0.908409
2013-10-14,1.507212,0.700261
2013-10-15,-0.516484,0.889686
2013-10-16,1.232984,0.887418
2013-10-17,0.192275,0.912351
2013-10-18,1.151631,1.094217
2013-10-21,0.253015,0.855084
2013-10-22,-0.504729,0.800249
2013-10-23,-1.712134,1.137485
2013-10-24,-0.709650,1.061755
2013-10-25,-0.974658,1.455494
2013-10-28,-0.196834,1.669637
2013-10-29,0.131489,1.587605
2013-10-30,-0.065671,0.808330
2013-10-31,-0.197134,1.152670
2013-11-01,0.460865,0.833406
2013-11-04,-2.883382,1.672247
2013-11-05,-0.134993,1.641204
2013-11-06,0.675738,0.750350
2013-11-07,-2.348996,2.126851
2013-11-08,6.941588,2.656303
2013-11-11,0.835461,0.983668
2013-11-12,0.191196,1.022375
2013-11-13,2.735377,1.058243
2013-11-14,0.433447,0.960600
2013-11-15,-0.308274,1.384168
2013-11-18,-2.411872,0.945809
2013-11-19,-1.624749,0.605841
2013-11-20,-1.489602,0.597767
2013-11-21,0.788935,0.627779
2013-11-22,-0.978464,0.467974
2013-11-25,2.173920,0.751095
2013-11-26,0.838148,2.330582
2013-11-27,0.383643,0.530917
2013-11-29,-0.636904,0.343715
2013-12-02,0.961496,1.127908
2013-12-03,-0.063498,0.854939
2013-12-04,1.397728,1.477126
2013-12-05,-1.629079,0.805570
2013-12-06,-1.464957,0.823795
2013-12-09,-1.680670,1.176243
2013-12-10,2.301111,1.690997
2013-12-11,-0.964009,1.288732
2013-12-12,-1.946826,0.792967
2013-12-13,-0.595611,0.572242
2013-12-16,0.133193,0.751011
2013-12-17,0.465367,0.896454
2013-12-18,1.389818,1.403823
2013-12-19,0.391673,0.821823
2013-12-20,2.015624,1.204211
2013-12-23,0.573569,0.517537
2013-12-24,0.253517,0.244017
2013-12-26,-0.948205,0.531568
2013-12-27,0.574366,0.731124
2013-12-30,1.332489,0.855648
2013-12-31,0.313100,0.794902
2014-01-02,-0.998740,0.897782
2014-01-03,-1.198028,0.899890
2014-01-06,1.340150,1.481039
2014-01-07,1.637270,1.176143
2014-01-08,1.363120,1.077640
2014-01-09,-3.728629,1.035569
2014-01-10,-0.126964,0.807639
2014-01-13,-2.352255,0.933205
2014-01-14,3.125056,0.930183
2014-01-15,1.073218,0.665969
2014-01-16,0.312286,0.849602
2014-01-17,-0.435819,1.324310
2014-01-21,0.375198,0.973602
2014-01-22,-0.124598,1.340369
2014-01-23,-0.374301,0.740356
2014-01-24,-2.567303,0.983869
2014-01-27,-0.642692,0.902417
2014-01-28,0.970261,0.640375
2014-01-29,-0.960937,0.626248
2014-01-30,1.681758,0.792782
2014-01-31,-0.127214,1.318787
2014-02-03,-1.337549,1.673053
2014-02-04,0.580975,1.052591
2014-02-05,-0.898597,0.824954
2014-02-06,1.295349,0.662139
2014-02-07,1.470618,0.635842
2014-02-10,0.315049,1.348401
2014-02-11,2.072863,0.957412
2014-02-12,3.569222,3.033232
2014-02-13,3.149126,3.336521
2014-02-14,3.168209,2.663143
2014-02-18,-0.055826,1.273620
2014-02-19,1.340777,1.319658
2014-02-20,3.528109,1.132642
2014-02-21,-0.745461,1.272448
2014-02-24,1.448522,1.096077
2014-02-25,-0.451578,0.644796
2014-02-26,-0.160059,0.959756
2014-02-27,-1.122396,1.008264
2014-02-28,-0.648643,0.810397
2014-03-03,-0.489670,0.933115
2014-03-04,1.038834,0.642942
2014-03-05,0.865775,0.609229
2014-03-06,-1.394831,0.735667
2014-03-07,-0.108835,0.674216
2014-03-10,-1.470570,0.746301
2014-03-11,0.995012,0.724300
2014-03-12,0.273687,0.585403
2014-03-13,-3.165922,0.941282
2014-03-14,0.450945,1.175897
2014-03-17,0.000000,0.811873
2014-03-18,2.356905,0.856369
2014-03-19,1.754374,1.088348
2014-03-20,0.053879,0.577302
2014-03-21,-0.161531,1.758557
2014-03-24,-0.485451,0.934148
2014-03-25,0.000000,0.943005
2014-03-26,-2.276419,1.711248
2014-03-27,-1.331109,1.610370
2014-03-28,0.618304,1.161478
2014-03-31,0.055859,0.787388
2014-04-01,4.131768,1.918352
2014-04-02,-0.643426,0.663026
2014-04-03,1.079346,1.657024
2014-04-04,-3.096653,0.975456
2014-04-07,0.330600,1.121130
2014-04-08,3.569451,1.211077
2014-04-09,-0.106051,1.062011
2014-04-10,-2.441597,0.917068
2014-04-11,-1.414603,0.870087
2014-04-14,1.103775,0.724575
2014-04-15,0.709608,0.761562
2014-04-16,0.216802,0.587031
2014-04-17,0.378577,0.389675
2014-04-21,0.808191,0.298414
2014-04-22,0.855186,0.690202
2014-04-23,1.165839,0.712593
2014-04-24,0.890507,1.072758
2014-04-25,-2.751795,0.879351
2014-04-28,-0.427143,0.656842
2014-04-29,0.214484,0.508809
2014-04-30,-1.177088,0.922116
2014-05-01,0.541412,0.630831
2014-05-02,-0.753912,0.501294
2014-05-05,1.085195,0.825644
2014-05-06,-2.039723,1.468826
2014-05-07,0.109582,1.039515
2014-05-08,1.258903,1.579943
2014-05-09,-2.432429,1.966035
2014-05-12,2.936285,1.060440
2014-05-13,-1.614641,0.789367
2014-05-14,-0.984691,0.774701
2014-05-15,-0.552487,1.197561
2014-05-16,-0.222216,1.026345
2014-05-19,3.229424,1.271489
2014-05-20,-1.165002,0.867457
2014-05-21,0.000000,0.733622
2014-05-22,0.438592,0.444691
2014-05-23,0.927941,0.652109
2014-05-27,1.784733,0.766506
2014-05-28,0.850177,0.823902
2014-05-29,-0.158050,0.624201
2014-05-30,0.263826,0.890032
2014-06-02,-0.315799,0.670423
2014-06-03,-0.422376,0.894224
2014-06-04,0.106030,0.592390
2014-06-05,0.423764,0.727346
2014-06-06,0.369165,0.633637
2014-06-09,0.105122,1.028551
2014-06-10,0.524929,0.962939
2014-06-11,1.305486,1.199924
2014-06-12,0.618557,1.504272
2014-06-13,0.102452,0.989506
2014-06-16,-0.307078,0.881321
2014-06-17,0.667373,0.712838
2014-06-18,-0.102013,1.021615
2014-06-19,-2.297057,2.271399
2014-06-20,-1.097197,1.591928
2014-06-23,-1.162171,1.777867
2014-06-24,-1.549954,1.127690
2014-06-25,1.031473,0.869127
2014-06-26,-1.343380,1.038452
2014-06-27,0.108959,1.203355
2014-06-30,0.870502,0.708360
2014-07-01,1.132678,1.260609
2014-07-02,-0.373313,0.693073
2014-07-03,0.910045,0.527355
2014-07-07,-0.795751,0.496108
2014-07-08,-0.802127,0.869281
2014-07-09,3.018843,1.526020
2014-07-10,-0.523274,1.014346
2014-07-11,0.210420,0.728209
2014-07-14,1.259856,1.068124
2014-07-15,0.414686,1.535768
2014-07-16,-0.103258,1.196015
2014-07-17,-0.258386,1.179347
2014-07-18,-4.455939,2.021427
2014-07-21,0.596533,0.852235
2014-07-22,-0.431289,1.066931
2014-07-23,-2.111507,1.084034
2014-07-24,0.165889,0.924453
2014-07-25,-1.766955,0.959595
2014-07-28,-0.393493,1.189176
2014-07-29,0.338611,0.780770
2014-07-30,1.687307,0.875948
2014-07-31,-3.207965,1.449267
2014-08-01,1.085728,0.762352
2014-08-04,-0.226135,0.826186
2014-08-05,0.056646,0.999485
2014-08-06,-0.113256,0.739677
2014-08-07,-1.020398,1.387246
2014-08-08,8.820147,2.971668
2014-08-11,-0.526324,1.025312
2014-08-12,0.000000,0.871764
2014-08-13,0.582028,0.766527
2014-08-14,-1.104680,0.772003
2014-08-15,1.276609,1.126903
2014-08-18,1.365519,0.892615
2014-08-19,0.806650,0.775117
2014-08-20,-0.619478,0.696968
2014-08-21,-0.935078,0.868873
2014-08-22,0.052426,0.797850
2014-08-25,0.157222,0.488268
2014-08-26,1.779185,0.883235
2014-08-27,-1.131095,0.594325
2014-08-28,0.832019,0.589764
2014-08-29,0.309442,0.708225
2014-09-02,0.257086,0.657464
2014-09-03,0.923083,0.893001
2014-09-04,1.778429,1.704141
2014-09-05,-0.299567,0.840291
2014-09-08,-0.901327,1.084783
2014-09-09,-1.263275,0.747750
2014-09-10,0.358238,0.667403
2014-09-11,-1.019902,0.994565
2014-09-12,-1.494070,1.042653
2014-09-15,-1.359819,1.166699
2014-09-16,1.484657,0.885620
2014-09-17,0.052228,0.708118
2014-09-18,1.514368,0.909709
2014-09-19,-1.851871,2.491911
2014-09-22,-0.995795,0.859276
2014-09-23,-0.423517,0.765454
2014-09-24,0.584803,0.617656
2014-09-25,-2.167029,1.180159
2014-09-26,0.216116,0.932471
2014-09-29,-0.161754,0.796779
2014-09-30,-0.377941,1.059004
2014-10-01,-0.975637,1.319520
2014-10-02,-0.437835,1.068126
2014-10-03,0.219883,0.918279
2014-10-06,-0.603409,0.766424
2014-10-07,-1.048559,1.190083
2014-10-08,1.840488,1.005139
2014-10-09,-1.916777,1.166106
2014-10-10,-5.918480,2.598734
2014-10-13,-0.356073,1.383124
2014-10-14,2.322828,1.286889
2014-10-15,1.513379,1.345880
2014-10-16,0.057333,1.125243
2014-10-17,-0.171915,0.912448
2014-10-20,0.861084,0.660998
2014-10-21,4.268641,1.162461
2014-10-22,-2.347153,0.773188
2014-10-23,2.235874,0.683549
2014-10-24,1.038806,0.678864
2014-10-27,0.054127,0.471050
2014-10-28,2.379657,0.631729
2014-10-29,-0.633917,0.559986
2014-10-30,-0.637947,0.584116
2014-10-31,4.547868,0.897634
2014-11-03,1.688835,1.077956
2014-11-04,1.308523,1.234013
2014-11-05,0.000000,1.138556
2014-11-06,0.447088,1.319878
2014-11-07,-2.126600,1.488105
2014-11-10,1.162194,1.008529
2014-11-11,-1.198799,0.745523
2014-11-12,-0.657213,0.737204
2014-11-13,-0.508900,0.842281
2014-11-14,1.227606,0.613432
2014-11-17,-0.454744,0.623191
2014-11-18,2.385749,0.822442
2014-11-19,-0.373406,0.978969
2014-11-20,1.649188,0.900067
2014-11-21,0.540751,0.809417
2014-11-24,0.635730,0.554514
2014-11-25,-0.048556,0.777084
2014-11-26,1.701509,0.896068
2014-11-28,0.238970,0.504898
2014-12-01,-1.859800,0.775848
2014-12-02,0.145782,1.017770
2014-12-03,2.571571,1.192459
2014-12-04,-0.898773,0.789553
2014-12-05,0.572793,0.729180
2014-12-08,-1.281454,1.051671
2014-12-09,-0.336552,1.170317
2014-12-10,-2.218979,1.012184
2014-12-11,-0.049347,0.673302
2014-12-12,-3.109566,1.635967
2014-12-15,-0.305649,1.254921
2014-12-16,-1.124176,0.892276
2014-12-17,4.082703,1.653498
2014-12-18,0.397198,1.047503
2014-12-19,0.989130,1.512726
2014-12-22,1.762969,0.675870
2014-12-23,-0.625610,0.501466
2014-12-24,-0.387370,0.210744
2014-12-26,0.097201,0.251420
2014-12-29,-0.145675,0.412608
2014-12-30,-0.924181,0.563618
2014-12-31,-1.570888,0.852680
2015-01-02,0.398999,0.595029
2015-01-05,-1.689047,1.084595
2015-01-06,-3.031809,1.079831
2015-01-07,-0.260539,1.741879
2015-01-08,3.761723,1.497592
2015-01-09,0.402816,1.093020
2015-01-12,-1.253771,0.993571
2015-01-13,-0.152340,1.215693
2015-01-14,0.406920,0.815621
2015-01-15,-0.709217,1.019127
2015-01-16,1.836725,0.978146
2015-01-20,0.300608,0.791077
2015-01-21,1.398608,0.836536
2015-01-22,1.724109,0.973655
2015-01-23,0.290588,0.731700
2015-01-26,-0.434576,0.806894
2015-01-27,-4.801175,2.111703
2015-01-28,-1.630157,1.476021
2015-01-29,2.433956,1.211459
2015-01-30,-2.932252,1.487856
2015-02-02,2.187498,1.254019
2015-02-03,2.497432,0.856072
2015-02-04,0.248675,0.849835
2015-02-05,1.636911,0.660071
2015-02-06,-0.439279,1.033454
2015-02-09,-0.098005,1.369402
2015-02-10,2.796849,1.112844
2015-02-11,-0.668255,1.564727
2015-02-12,7.160026,3.234971
2015-02-13,0.044838,1.317667
2015-02-17,0.313751,0.842387
2015-02-18,-1.161767,0.705007
2015-02-19,0.271243,0.694368
2015-02-20,0.721365,0.643251
2015-02-23,-0.805681,0.509938
2015-02-24,1.064548,0.608689
2015-02-25,-0.761963,0.502967
2015-02-26,0.270942,0.651948
2015-02-27,-0.630600,0.689305
2015-03-02,2.447823,1.342518
2015-03-03,-1.858417,0.713424
2015-03-04,1.127190,1.032078
2015-03-05,1.917074,1.455481
2015-03-06,-1.356079,1.123810
2015-03-09,0.266037,0.946806
2015-03-10,1.724929,2.238924
2015-03-11,-0.521751,1.056343
2015-03-12,-0.917810,1.628313
2015-03-13,0.132369,1.413174
2015-03-16,1.189366,0.994106
2015-03-17,1.218966,1.277776
2015-03-18,-1.634371,1.727715
2015-03-19,1.530402,1.234739
2015-03-20,1.076661,1.785876
2015-03-23,-3.238175,1.555014
2015-03-24,-1.365024,1.143488
2015-03-25,-6.071464,1.820237
2015-03-26,-0.332672,0.977796
2015-03-27,1.955170,0.973489
2015-03-30,0.420929,0.755986
2015-03-31,-2.515137,1.074247
2015-04-01,0.382176,0.965945
2015-04-02,0.238058,0.552905
2015-04-06,2.896457,1.512429
2015-04-07,0.876808,1.169367
2015-04-08,0.731890,1.007829
2015-04-09,2.316107,1.067179
2015-04-10,1.020862,0.715881
2015-04-13,-0.922670,0.668712
2015-04-14,-0.842591,0.633210
2015-04-15,1.207541,0.701826
2015-04-16,-0.618629,0.451117
2015-04-17,-1.289513,0.886334
2015-04-20,-0.495462,0.700963
2015-04-21,-0.135811,0.722628
2015-04-22,1.133276,0.670967
2015-04-23,-0.403438,0.856088
2015-04-24,-0.855060,0.834279
2015-04-27,0.771647,0.870931
2015-04-28,0.495529,0.832139
2015-04-29,-0.761963,0.694885
2015-04-30,0.270942,0.802389
2015-05-01,2.477523,0.961907
2015-05-04,-0.615442,0.742356
2015-05-05,-2.565197,1.150428
2015-05-06,0.317767,1.273201
2015-05-07,1.764712,2.172353
2015-05-08,-7.381057,4.516961
2015-05-11,-0.960199,1.824616
2015-05-12,0.969508,1.239816
2015-05-13,0.576069,0.958087
2015-05-14,1.622865,0.900952
2015-05-15,0.047041,0.649764
2015-05-18,-0.140883,0.989962
2015-05-19,-0.623408,0.762336
2015-05-20,0.000000,0.589114
2015-05-21,-0.712960,0.718561
2015-05-22,-0.143658,0.639206
2015-05-26,-0.623179,0.784287
2015-05-27,5.354546,1.303252
2015-05-28,1.373667,0.959108
2015-05-29,-0.045194,0.962433
2015-06-01,1.129662,1.052513
2015-06-02,-1.965987,0.623324
2015-06-03,-1.093929,0.694645
2015-06-04,1.797282,0.901897
2015-06-05,0.769529,0.872065
2015-06-08,-2.291080,0.984462
2015-06-09,0.505739,0.833955
2015-06-10,-1.784070,1.802890
2015-06-11,1.071238,0.941291
2015-06-12,-2.718904,1.081139
2015-06-15,-0.189490,1.018546
2015-06-16,1.233995,0.840884
2015-06-17,1.172078,0.773073
2015-06-18,1.668233,0.994416
2015-06-19,-0.319105,1.161461
2015-06-22,-0.411506,1.648127
2015-06-23,-2.571163,1.265885
2015-06-24,-0.989692,0.756749
2015-06-25,0.761627,1.075483
2015-06-26,-2.031218,1.288354
2015-06-29,-2.989375,1.182350
2015-06-30,-0.049737,0.950802
2015-07-01,1.442109,0.899207
2015-07-02,0.098061,0.429414
2015-07-06,-1.224292,0.649751
2015-07-07,-1.883994,1.824964
2015-07-08,-0.707433,0.983134
2015-07-09,-1.221384,1.045652
2015-07-10,1.751689,0.650028
2015-07-13,0.658234,0.643727
2015-07-14,0.050282,0.767994
2015-07-15,-0.703858,0.826189
2015-07-16,2.227829,0.878197
2015-07-17,-0.594343,0.679022
2015-07-20,-1.843533,0.587701
2015-07-21,0.456846,0.479519
2015-07-22,-1.920176,1.212475
2015-07-23,1.236486,0.583655
2015-07-24,-1.170463,0.658104
2015-07-27,-0.566467,0.689997
2015-07-28,2.175061,0.741541
2015-07-29,1.216419,0.902714
2015-07-30,0.250375,0.749938
2015-07-31,-0.349671,0.880550
2015-08-03,1.704281,1.578505
2015-08-04,0.394278,0.997679
2015-08-05,1.030954,0.961600
2015-08-06,-0.631747,2.742216
2015-08-07,12.371672,5.532281
2015-08-10,3.481331,2.113045
2015-08-11,-0.504653,1.294946
2015-08-12,0.253585,1.112483
2015-08-13,-0.843157,0.788545
2015-08-14,0.085021,0.611832
2015-08-17,-0.637190,0.781290
2015-08-18,-0.910174,0.809093
2015-08-19,-0.389967,0.689120
2015-08-20,-3.610259,1.198140
2015-08-21,-3.113741,1.036525
2015-08-24,-3.539781,1.800836
2015-08-25,-2.076305,1.543727
2015-08-26,7.544351,1.448424
2015-08-27,3.759745,1.045225
2015-08-28,0.441892,0.701706
2015-08-31,-1.099832,0.474267
2015-09-01,-4.092593,0.779087
2015-09-02,3.014899,0.750723
2015-09-03,0.270125,0.566153
2015-09-04,-2.335001,0.648442
2015-09-08,4.275868,0.614186
2015-09-09,-1.984168,0.788445
2015-09-10,1.574513,0.992537
2015-09-11,0.310032,0.841445
2015-09-14,0.176603,0.535136
2015-09-15,1.101770,0.914760
2015-09-16,0.697503,0.480309
2015-09-17,0.909053,0.755735
2015-09-18,-0.085764,0.915507
2015-09-21,1.030457,0.801796
2015-09-22,-2.719907,0.659094
2015-09-23,0.480552,0.499214
2015-09-24,1.913070,1.271745
2015-09-25,0.725195,1.278796
2015-09-28,-1.312977,1.390990
2015-09-29,1.759673,1.321439
2015-09-30,3.964538,1.878448
2015-10-01,-1.947209,1.597232
2015-10-02,2.606488,1.231316
2015-10-05,2.499990,1.507352
2015-10-06,1.298201,1.375530
2015-10-07,1.048565,0.911614
2015-10-08,0.576457,1.348141
2015-10-09,-0.382099,1.221810
2015-10-12,1.073999,0.645651
2015-10-13,0.189777,0.842467
2015-10-14,3.636367,1.735243
2015-10-15,0.255840,1.403897
2015-10-16,1.567610,1.156935
2015-10-19,-0.179482,0.748624
2015-10-20,-0.143791,0.671605
2015-10-21,-1.296372,0.975113
2015-10-22,3.611770,0.753328
2015-10-23,0.669039,0.945943
2015-10-26,-0.454679,0.612166
2015-10-27,-0.070253,0.524882
2015-10-28,0.808703,0.559131
2015-10-29,-3.453072,0.881381
2015-10-30,2.492766,0.829429
2015-11-02,1.163184,0.529724
2015-11-03,-0.696865,1.094470
2015-11-04,-1.649083,1.299154
2015-11-05,-1.141658,1.379707
2015-11-06,13.857790,3.368919
2015-11-09,-0.443742,1.278010
2015-11-10,-1.910184,1.385266
2015-11-11,-0.973727,1.506951
2015-11-12,-0.360565,0.706942
2015-11-13,-1.973655,0.732356
2015-11-16,2.013393,0.877764
2015-11-17,0.000000,0.651245
2015-11-18,2.459972,0.888166
2015-11-19,0.290053,0.647300
2015-11-20,0.867619,0.614933
2015-11-23,-1.497314,0.633679
2015-11-24,0.808551,0.510891
2015-11-25,-0.128307,0.362154
2015-11-27,0.835195,0.230182
2015-11-30,1.051300,0.894264
2015-12-01,3.247155,1.115061
2015-12-02,-0.763371,0.777978
2015-12-03,-0.215368,0.659359
2015-12-04,4.070275,1.259266
2015-12-07,-1.896295,0.918211
2015-12-08,1.359100,0.978592
2015-12-09,-2.532764,1.192701
2015-12-10,0.825445,0.779598
2015-12-11,-1.485760,0.799522
2015-12-14,0.246234,0.981362
2015-12-15,1.228147,1.096392
2015-12-16,0.606556,0.848888
2015-12-17,-1.507352,0.916237
2015-12-18,-1.622304,1.452335
2015-12-21,2.364669,1.016204
2015-12-22,0.091196,0.461187
2015-12-23,0.394767,0.443477
2015-12-24,0.332699,0.192374
2015-12-28,-0.090417,0.529263
2015-12-29,1.629441,0.751252
2015-12-30,-0.861023,0.680762
2015-12-31,-1.287807,0.586008
2016-01-04,-1.790032,1.454578
2016-01-05,1.606402,1.947512
2016-01-06,-4.134990,1.773829
2016-01-07,-3.964480,2.490498
2016-01-08,-2.146621,1.445587
2016-01-11,0.168724,1.478213
2016-01-12,1.684630,1.643543
2016-01-13,-3.048369,1.618100
2016-01-14,-2.016386,1.949030
2016-01-15,-5.441234,2.608235
2016-01-19,0.811501,1.295497
2016-01-20,0.548851,1.325501
2016-01-21,1.164451,1.310863
2016-01-22,2.338171,0.684079
2016-01-25,-0.105487,0.705861
2016-01-26,0.985232,0.583047
2016-01-27,-1.184619,0.579644
2016-01-28,-1.093128,0.684730
2016-01-29,4.420672,0.761287
2016-02-01,0.034140,0.699569
2016-02-02,-4.232077,0.811279
2016-02-03,0.498962,0.776854
2016-02-04,0.035425,0.844058
2016-02-05,-6.309803,1.473806
2016-02-08,-4.578148,1.502760
2016-02-09,1.070582,1.023329
2016-02-10,-0.235415,0.806291
2016-02-11,-0.511176,0.830030
2016-02-12,1.699590,0.846284
2016-02-16,4.897066,1.245292
2016-02-17,2.482385,2.074148
2016-02-18,8.604460,2.756687
2016-02-19,1.331534,1.260393
2016-02-22,3.548022,1.072570
2016-02-23,0.253765,0.861373
2016-02-24,0.696212,0.776586
2016-02-25,0.219993,0.796020
2016-02-26,-0.658501,0.813218
2016-02-29,-0.649490,0.719565
2016-03-01,4.432441,0.774885
2016-03-02,0.580119,0.516206
2016-03-03,-0.880371,0.674811
2016-03-04,-0.306287,0.392794
2016-03-07,-0.645148,0.548300
2016-03-08,-1.824389,0.655188
2016-03-09,-0.063006,0.552907
2016-03-10,-0.157553,0.728300
2016-03-11,1.704542,0.710691
2016-03-14,0.248311,0.491524
2016-03-15,-0.495399,0.595835
2016-03-16,2.986971,0.991652
2016-03-17,-0.845926,1.021269
2016-03-18,3.016466,1.756514
2016-03-21,0.295757,1.084159
2016-03-22,-0.176928,0.790979
2016-03-23,1.713436,1.431952
2016-03-24,0.145233,0.805235
2016-03-28,1.015082,0.887670
2016-03-29,1.607777,0.890085
2016-03-30,1.045500,1.294208
2016-03-31,-0.363521,1.298900
2016-04-01,1.459442,1.161866
2016-04-04,-0.968216,1.304074
2016-04-05,-0.139648,1.084827
2016-04-06,0.139844,1.425730
2016-04-07,-1.033512,1.156573
2016-04-08,0.649161,0.764711
2016-04-11,0.616966,1.163121
2016-04-12,-0.111460,0.864421
2016-04-13,2.511123,1.020102
